,StateName,Plan_Shorthand,Year,BenefitsPerPerson
1851,Michigan,Michigan SERS,2004,62357.53845760138
1852,Michigan,Michigan SERS,2005,64479.89048302496
1853,Michigan,Michigan SERS,2006,65831.24437817141
1854,Michigan,Michigan SERS,2007,71369.00974673321
1855,Michigan,Michigan SERS,2008,72685.65970791398
1856,Michigan,Michigan SERS,2009,77639.46356723772
1857,Michigan,Michigan SERS,2010,84210.31814031368
1858,Michigan,Michigan SERS,2011,88938.26759199065
1859,Michigan,Michigan SERS,2012,92533.31277222565
1860,Michigan,Michigan SERS,2013,103041.46829082884
1861,Michigan,Michigan SERS,2014,108937.60016609951
1862,Michigan,Michigan SERS,2015,116833.57411926235
1863,Michigan,Michigan SERS,2016,122207.63940330625
1864,Michigan,Michigan SERS,2017,128673.6676938641
1865,Michigan,Michigan SERS,2018,134188.9464592834
1866,Michigan,Michigan SERS,2019,146085.31025764364
1867,Michigan,Michigan SERS,2020,164401.33848073133
1868,Michigan,Michigan SERS,2021,171317.11891824668
1871,Michigan,Michigan SPRS,2000,7761.171268196961
1872,Michigan,Michigan SPRS,2001,7858.850732924688
1873,Michigan,Michigan SPRS,2002,8429.595447430645
1874,Michigan,Michigan SPRS,2003,9259.824120532809
1875,Michigan,Michigan SPRS,2004,10319.702305367939
1876,Michigan,Michigan SPRS,2005,10709.577885745854
1877,Michigan,Michigan SPRS,2006,10245.723914432645
1878,Michigan,Michigan SPRS,2007,10381.610722059377
1879,Michigan,Michigan SPRS,2008,10671.27494604306
1880,Michigan,Michigan SPRS,2009,10788.370763763369
1881,Michigan,Michigan SPRS,2010,12026.071938645746
1882,Michigan,Michigan SPRS,2011,14131.150995988852
1883,Michigan,Michigan SPRS,2012,13100.648532824127
1884,Michigan,Michigan SPRS,2013,13951.333775892459
1885,Michigan,Michigan SPRS,2014,13869.256393367335
1886,Michigan,Michigan SPRS,2015,14562.142273721165
1887,Michigan,Michigan SPRS,2016,15094.306734844506
1888,Michigan,Michigan SPRS,2017,16828.31251216671
1889,Michigan,Michigan SPRS,2018,17933.07250910178
1890,Michigan,Michigan SPRS,2019,18612.10197805004
1891,Michigan,Michigan SPRS,2020,19101.765544955368
1892,Michigan,Michigan SPRS,2021,17536.34724442173
1895,Michigan,Michigan MERS,2000,12978.996387991654
1896,Michigan,Michigan MERS,2001,13906.090326348061
1897,Michigan,Michigan MERS,2002,15624.137807914152
1898,Michigan,Michigan MERS,2003,17087.81914617164
1899,Michigan,Michigan MERS,2004,18696.17059442333
1900,Michigan,Michigan MERS,2005,20138.137276303558
1901,Michigan,Michigan MERS,2006,22099.382815327088
1902,Michigan,Michigan MERS,2007,24158.815446487868
1903,Michigan,Michigan MERS,2008,25770.597579074296
1904,Michigan,Michigan MERS,2009,28137.65919116256
1905,Michigan,Michigan MERS,2010,30533.067670753593
1906,Michigan,Michigan MERS,2011,32987.295901078156
1907,Michigan,Michigan MERS,2012,36665.36519862288
1908,Michigan,Michigan MERS,2013,42048.4454178343
1909,Michigan,Michigan MERS,2014,43446.166934247696
1910,Michigan,Michigan MERS,2015,45133.02688455279
1911,Michigan,Michigan MERS,2016,55032.63333529962
1912,Michigan,Michigan MERS,2017,50173.28377125541
1913,Michigan,Michigan MERS,2018,51935.5483207452
1914,Michigan,Michigan MERS,2019,54103.339627858746
1915,Michigan,Michigan MERS,2020,56373.058002767255
1916,Michigan,Michigan MERS,2021,58405.28825400489
1917,Michigan,Michigan MERS,2022,58548.18480755565
1920,Minnesota,Minnesota SERF,2000,12515.96784713249
1921,Minnesota,Minnesota SERF,2001,13830.087409906457
1922,Minnesota,Minnesota SERF,2002,14714.427416555076
1923,Minnesota,Minnesota SERF,2003,14619.666744895565
1924,Minnesota,Minnesota SERF,2004,12386.277097078228
1925,Minnesota,Minnesota SERF,2005,16340.706302244764
1926,Minnesota,Minnesota SERF,2006,17429.175576146354
1927,Minnesota,Minnesota SERF,2007,18019.027484143764
1928,Minnesota,Minnesota SERF,2008,19194.94866153282
1929,Minnesota,Minnesota SERF,2009,20151.523370400508
1930,Minnesota,Minnesota SERF,2010,21593.9338654504
1931,Minnesota,Minnesota SERF,2011,23472.44533172385
1932,Minnesota,Minnesota SERF,2012,25690.46067938576
1933,Minnesota,Minnesota SERF,2013,27096.32094657053
1934,Minnesota,Minnesota SERF,2014,27992.01435621355
1935,Minnesota,Minnesota SERF,2015,28060.561362103843
1936,Minnesota,Minnesota SERF,2016,28766.205774705166
1937,Minnesota,Minnesota SERF,2017,28349.550502379694
1938,Minnesota,Minnesota SERF,2018,31448.350694444445
1939,Minnesota,Minnesota SERF,2019,32050.563508985684
1940,Minnesota,Minnesota SERF,2020,32793.28222790061
1941,Minnesota,Minnesota SERF,2021,34352.61728486923
1942,Minnesota,Minnesota SERF,2022,37910.46883272221
1945,Minnesota,Minnesota TRA,2000,29905.216089613034
1946,Minnesota,Minnesota TRA,2001,31549.60876094202
1947,Minnesota,Minnesota TRA,2002,34121.086889033286
1948,Minnesota,Minnesota TRA,2003,34207.874964986
1949,Minnesota,Minnesota TRA,2004,34668.66071058986
1950,Minnesota,Minnesota TRA,2005,36011.692570011364
1951,Minnesota,Minnesota TRA,2006,36201.18595274096
1952,Minnesota,Minnesota TRA,2007,35711.96565400844
1953,Minnesota,Minnesota TRA,2008,38715.482979902576
1954,Minnesota,Minnesota TRA,2009,38842.7933807609
1955,Minnesota,Minnesota TRA,2010,39041.440190073336
1956,Minnesota,Minnesota TRA,2011,37976.470116826684
1957,Minnesota,Minnesota TRA,2012,37332.31353035786
1958,Minnesota,Minnesota TRA,2013,36666.51049524039
1959,Minnesota,Minnesota TRA,2014,36840.358769905106
1960,Minnesota,Minnesota TRA,2015,36764.934235453315
1961,Minnesota,Minnesota TRA,2016,37705.54249945091
1962,Minnesota,Minnesota TRA,2017,37268.81867691139
1963,Minnesota,Minnesota TRA,2018,36884.54908641074
1964,Minnesota,Minnesota TRA,2019,36234.58278248698
1965,Minnesota,Minnesota TRA,2020,35606.03222180592
1966,Minnesota,Minnesota TRA,2021,34551.29692771837
1967,Minnesota,Minnesota TRA,2022,34754.35070087278
1970,Minnesota,Minnesota GERF,2000,5497.308022224134
1971,Minnesota,Minnesota GERF,2001,5435.912028197973
1972,Minnesota,Minnesota GERF,2002,5513.046614062352
1973,Minnesota,Minnesota GERF,2003,5253.969383559477
1974,Minnesota,Minnesota GERF,2004,5045.704215009546
1975,Minnesota,Minnesota GERF,2005,5252.378119100612
1976,Minnesota,Minnesota GERF,2006,5231.089147666112
1977,Minnesota,Minnesota GERF,2007,5250.520690324871
1978,Minnesota,Minnesota GERF,2008,5181.047431699484
1979,Minnesota,Minnesota GERF,2009,5241.440818332393
1980,Minnesota,Minnesota GERF,2010,5294.488777763498
1981,Minnesota,Minnesota GERF,2011,6135.381239714756
1982,Minnesota,Minnesota GERF,2012,6268.089024749282
1983,Minnesota,Minnesota GERF,2013,6355.75231936176
1984,Minnesota,Minnesota GERF,2014,6546.955003421344
1985,Minnesota,Minnesota GERF,2015,6980.256652219855
1986,Minnesota,Minnesota GERF,2016,7349.598771440314
1987,Minnesota,Minnesota GERF,2017,7415.431590323647
1988,Minnesota,Minnesota GERF,2018,7358.357436672438
1989,Minnesota,Minnesota GERF,2019,8109.0393660882555
1990,Minnesota,Minnesota GERF,2020,11164.81727551638
1991,Minnesota,Minnesota GERF,2021,11326.329027872196
1992,Minnesota,Minnesota GERF,2022,10267.625936821232
1995,Minnesota,Minnesota PEPFP,2000,1718.357067773741
1996,Minnesota,Minnesota PEPFP,2001,2481.1217872192146
1997,Minnesota,Minnesota PEPFP,2002,3629.2029482308267
1998,Minnesota,Minnesota PEPFP,2003,5697.129751893808
1999,Minnesota,Minnesota PEPFP,2004,11519.11123508972
2000,Minnesota,Minnesota PEPFP,2005,151829.10628019323
2001,Minnesota,Minnesota PEPFP,2006,150683.94077448748
2002,Minnesota,Minnesota PEPFP,2007,139159.3843098312
2003,Minnesota,Minnesota PEPFP,2008,139685.70080226523
2004,Minnesota,Minnesota PEPFP,2009,141533.5463258786
2005,Minnesota,Minnesota PEPFP,2010,145229.84409799555
2006,Minnesota,Minnesota PEPFP,2011,155201.3605442177
2007,Minnesota,Minnesota PEPFP,2012,169836.41160949867
2008,Minnesota,Minnesota PEPFP,2013,181702.86195286195
2009,Minnesota,Minnesota PEPFP,2014,184227.1986970684
2010,Minnesota,Minnesota PEPFP,2015,188387.47553816048
2011,Minnesota,Minnesota PEPFP,2016,195609.25853275796
2012,Minnesota,Minnesota PEPFP,2017,194082.95454545456
2013,Minnesota,Minnesota PEPFP,2018,190920.5202312139
2014,Minnesota,Minnesota PEPFP,2019,198082.82097649187
2015,Minnesota,Minnesota PEPFP,2020,219782.9457364341
2016,Minnesota,Minnesota PEPFP,2021,217499.81651376147
2017,Minnesota,Minnesota PEPFP,2022,172477.84473590925
2020,Mississippi,Mississippi PERS,2000,15743.658403081692
2021,Mississippi,Mississippi PERS,2001,14904.072266736808
2022,Mississippi,Mississippi PERS,2002,13460.075743741614
2023,Mississippi,Mississippi PERS,2003,12681.024552571515
2024,Mississippi,Mississippi PERS,2004,11870.830092385679
2025,Mississippi,Mississippi PERS,2005,11269.055055002515
2026,Mississippi,Mississippi PERS,2006,10785.23588399906
2027,Mississippi,Mississippi PERS,2007,10488.556809875741
2028,Mississippi,Mississippi PERS,2008,11056.24246079614
2029,Mississippi,Mississippi PERS,2009,11582.78271316114
2030,Mississippi,Mississippi PERS,2010,12231.28525335995
2031,Mississippi,Mississippi PERS,2011,13408.124613481756
2032,Mississippi,Mississippi PERS,2012,14204.756712241024
2033,Mississippi,Mississippi PERS,2013,15040.05509009526
2034,Mississippi,Mississippi PERS,2014,15841.535084079576
2035,Mississippi,Mississippi PERS,2015,16195.758469195627
2036,Mississippi,Mississippi PERS,2016,16599.77565113752
2037,Mississippi,Mississippi PERS,2017,37065.66744450428
2038,Mississippi,Mississippi PERS,2018,37631.63207914509
2039,Mississippi,Mississippi PERS,2019,37118.459272869746
2040,Mississippi,Mississippi PERS,2020,36594.82243442217
2041,Mississippi,Mississippi PERS,2021,35274.39850199616
2042,Mississippi,Mississippi PERS,2022,27703.608757839145
2045,Missouri,Missouri DOT,2000,1334.8377325227539
2046,Missouri,Missouri DOT,2001,1590.260212631001
2047,Missouri,Missouri DOT,2002,1924.3581403953017
2048,Missouri,Missouri DOT,2003,2113.4883295261525
2049,Missouri,Missouri DOT,2004,2305.9485110508817
2050,Missouri,Missouri DOT,2005,2385.493333400546
2051,Missouri,Missouri DOT,2006,2533.8023142424963
2052,Missouri,Missouri DOT,2007,2746.9062825209176
2053,Missouri,Missouri DOT,2008,2950.1098794083946
2054,Missouri,Missouri DOT,2009,3103.5453943008615
2055,Missouri,Missouri DOT,2010,3237.4197905038277
2056,Missouri,Missouri DOT,2011,3388.1087615993565
2057,Missouri,Missouri DOT,2012,3743.694376049006
2058,Missouri,Missouri DOT,2013,3894.1427795057994
2059,Missouri,Missouri DOT,2014,4091.16512790893
2060,Missouri,Missouri DOT,2015,4357.185687246508
2061,Missouri,Missouri DOT,2016,4122.265604257811
2062,Missouri,Missouri DOT,2017,4286.097221525968
2063,Missouri,Missouri DOT,2018,4601.266740823136
2064,Missouri,Missouri DOT,2019,4707.960702027157
2065,Missouri,Missouri DOT,2020,4954.4059459623295
2066,Missouri,Missouri DOT,2021,5177.069277046164
2067,Missouri,Missouri DOT,2022,5382.433094685538
2070,Missouri,Missouri LGERS,2000,1223.6972530515657
2071,Missouri,Missouri LGERS,2001,1288.7690095441621
2072,Missouri,Missouri LGERS,2002,1446.184254680325
2073,Missouri,Missouri LGERS,2003,1638.4650581462595
2074,Missouri,Missouri LGERS,2004,1982.6800786498943
2075,Missouri,Missouri LGERS,2005,2330.3738454228333
2076,Missouri,Missouri LGERS,2006,2618.402966887834
2077,Missouri,Missouri LGERS,2007,2918.4780789899514
2078,Missouri,Missouri LGERS,2008,3363.0387041773233
2079,Missouri,Missouri LGERS,2009,3696.1928588256205
2080,Missouri,Missouri LGERS,2010,4002.84428857885
2081,Missouri,Missouri LGERS,2011,4437.404385794683
2082,Missouri,Missouri LGERS,2012,5152.346253456829
2083,Missouri,Missouri LGERS,2013,5655.013048784304
2084,Missouri,Missouri LGERS,2014,6272.54400437039
2085,Missouri,Missouri LGERS,2015,6958.900011552948
2086,Missouri,Missouri LGERS,2016,7362.597280109396
2087,Missouri,Missouri LGERS,2017,8042.4559905505985
2088,Missouri,Missouri LGERS,2018,8835.151243133578
2089,Missouri,Missouri LGERS,2019,9625.194303163458
2090,Missouri,Missouri LGERS,2020,9998.350275692163
2091,Missouri,Missouri LGERS,2021,10851.301823613496
2092,Missouri,Missouri LGERS,2022,11743.413600616504
2095,Missouri,Missouri PEERS,2000,2194.1136328615144
2096,Missouri,Missouri PEERS,2001,3504.9874204845974
2097,Missouri,Missouri PEERS,2002,3762.417268899642
2098,Missouri,Missouri PEERS,2003,3818.4044530054953
2099,Missouri,Missouri PEERS,2004,3974.6688963210704
2100,Missouri,Missouri PEERS,2005,4567.327200479016
2101,Missouri,Missouri PEERS,2006,5169.652309752288
2102,Missouri,Missouri PEERS,2007,5925.208912369358
2103,Missouri,Missouri PEERS,2008,6861.7884858328825
2104,Missouri,Missouri PEERS,2009,7659.136836376829
2105,Missouri,Missouri PEERS,2010,8843.794464343862
2106,Missouri,Missouri PEERS,2011,9788.927476951045
2107,Missouri,Missouri PEERS,2012,11472.33088235294
2108,Missouri,Missouri PEERS,2013,12373.66431193296
2109,Missouri,Missouri PEERS,2014,12133.499969164353
2110,Missouri,Missouri PEERS,2015,6939.053160965859
2111,Missouri,Missouri PEERS,2016,7305.497228995788
2112,Missouri,Missouri PEERS,2017,7573.525880791506
2113,Missouri,Missouri PEERS,2018,7607.217515320964
2114,Missouri,Missouri PEERS,2019,7855.177514952315
2115,Missouri,Missouri PEERS,2020,7944.426650931295
2116,Missouri,Missouri PEERS,2021,7986.38047905353
2117,Missouri,Missouri PEERS,2022,7257.734929078014
2120,Missouri,Missouri PSRS,2000,35543.37366152135
2121,Missouri,Missouri PSRS,2001,83974.36483762598
2122,Missouri,Missouri PSRS,2002,91769.92096843003
2123,Missouri,Missouri PSRS,2003,90063.85064369373
2124,Missouri,Missouri PSRS,2004,87779.6731197533
2125,Missouri,Missouri PSRS,2005,98578.3161991105
2126,Missouri,Missouri PSRS,2006,107278.01114609036
2127,Missouri,Missouri PSRS,2007,118942.27311105367
2128,Missouri,Missouri PSRS,2008,129790.52944732297
2129,Missouri,Missouri PSRS,2009,142749.14330164218
2130,Missouri,Missouri PSRS,2010,155005.2897213012
2131,Missouri,Missouri PSRS,2011,159379.95077720206
2132,Missouri,Missouri PSRS,2012,169246.83250889526
2133,Missouri,Missouri PSRS,2013,176475.56511288523
2134,Missouri,Missouri PSRS,2014,150892.45989896893
2135,Missouri,Missouri PSRS,2015,139622.31414514146
2136,Missouri,Missouri PSRS,2016,145107.25042745483
2137,Missouri,Missouri PSRS,2017,147482.36237765575
2138,Missouri,Missouri PSRS,2018,145837.47540515865
2139,Missouri,Missouri PSRS,2019,147218.67607192256
2140,Missouri,Missouri PSRS,2020,149776.08952711875
2141,Missouri,Missouri PSRS,2021,153331.82648771023
2142,Missouri,Missouri PSRS,2022,142580.9989701339
2145,Missouri,Missouri SERS,2000,9037.246751536146
2146,Missouri,Missouri SERS,2001,11507.610906098176
2147,Missouri,Missouri SERS,2002,13259.777515801812
2148,Missouri,Missouri SERS,2003,14756.743717530107
2149,Missouri,Missouri SERS,2004,16573.060363892568
2150,Missouri,Missouri SERS,2005,17391.115889287546
2151,Missouri,Missouri SERS,2006,18288.26147061583
2152,Missouri,Missouri SERS,2007,19617.32903529762
2153,Missouri,Missouri SERS,2008,21112.68328585879
2154,Missouri,Missouri SERS,2009,23102.64981401351
2155,Missouri,Missouri SERS,2010,25179.37875857787
2156,Missouri,Missouri SERS,2011,27106.84998754376
2157,Missouri,Missouri SERS,2012,29100.348349465545
2158,Missouri,Missouri SERS,2013,30953.103363718747
2159,Missouri,Missouri SERS,2014,27470.218232541396
2160,Missouri,Missouri SERS,2015,24921.252620504227
2161,Missouri,Missouri SERS,2016,23206.389546725582
2162,Missouri,Missouri SERS,2017,21805.42600031138
2163,Missouri,Missouri SERS,2018,23597.050458273035
2164,Missouri,Missouri SERS,2019,22081.321240105543
2165,Missouri,Missouri SERS,2020,21056.75714473511
2166,Missouri,Missouri SERS,2021,17783.42993047073
2167,Missouri,Missouri SERS,2022,17199.965062551764
2170,Montana,Montana PERS,2000,4569.742399904813
2171,Montana,Montana PERS,2001,7982.558839713859
2172,Montana,Montana PERS,2002,8756.897586680923
2173,Montana,Montana PERS,2003,10813.528537297585
2174,Montana,Montana PERS,2004,11543.68748912476
2175,Montana,Montana PERS,2005,13507.616687162994
2176,Montana,Montana PERS,2006,15851.426555418211
2177,Montana,Montana PERS,2007,18512.63963462181
2178,Montana,Montana PERS,2008,20438.02848423194
2179,Montana,Montana PERS,2009,24110.18769948441
2180,Montana,Montana PERS,2010,26985.385349103395
2181,Montana,Montana PERS,2011,27784.499279019466
2182,Montana,Montana PERS,2012,28973.22306281522
2183,Montana,Montana PERS,2013,29157.400404341348
2184,Montana,Montana PERS,2014,28232.11095224478
2185,Montana,Montana PERS,2015,27159.284087045224
2186,Montana,Montana PERS,2016,26281.51493164286
2187,Montana,Montana PERS,2017,18015.082562942564
2188,Montana,Montana PERS,2018,18163.129330147938
2189,Montana,Montana PERS,2019,18162.642246012296
2190,Montana,Montana PERS,2020,18308.506617257808
2191,Montana,Montana PERS,2021,18219.62263862333
2192,Montana,Montana PERS,2022,18252.04863799283
2195,Montana,Montana TRS,2000,7491.454760557584
2196,Montana,Montana TRS,2001,11718.952272951385
2197,Montana,Montana TRS,2002,13380.626080691643
2198,Montana,Montana TRS,2003,14608.760912595062
2199,Montana,Montana TRS,2004,15849.677987554056
2200,Montana,Montana TRS,2005,15780.716970052848
2201,Montana,Montana TRS,2006,16815.617739096422
2202,Montana,Montana TRS,2007,17192.660052661275
2203,Montana,Montana TRS,2008,17469.50155929787
2204,Montana,Montana TRS,2009,18243.19282238443
2205,Montana,Montana TRS,2010,18570.747828287087
2206,Montana,Montana TRS,2011,19104.802551393517
2207,Montana,Montana TRS,2012,19737.043099387658
2208,Montana,Montana TRS,2013,20205.651626996085
2209,Montana,Montana TRS,2014,20425.609368285346
2210,Montana,Montana TRS,2015,20938.79197407433
2211,Montana,Montana TRS,2016,21985.352179276317
2212,Montana,Montana TRS,2017,21537.26144212769
2213,Montana,Montana TRS,2018,22419.087934430398
2214,Montana,Montana TRS,2019,22911.78077498131
2215,Montana,Montana TRS,2020,22923.06881746079
2216,Montana,Montana TRS,2021,40706.20694218241
2217,Montana,Montana TRS,2022,54014.682309998694
2220,Nebraska,Nebraska SEP,2000,8002.866288259807
2221,Nebraska,Nebraska SEP,2001,7769.4286845230245
2222,Nebraska,Nebraska SEP,2002,9135.92504544819
2223,Nebraska,Nebraska SEP,2003,10071.57112380428
2224,Nebraska,Nebraska SEP,2004,10846.638242046572
2225,Nebraska,Nebraska SEP,2005,10897.010163082014
2226,Nebraska,Nebraska SEP,2006,11616.051816389749
2227,Nebraska,Nebraska SEP,2007,12903.289799966937
2228,Nebraska,Nebraska SEP,2008,13758.989207686232
2229,Nebraska,Nebraska SEP,2009,15206.45958893525
2230,Nebraska,Nebraska SEP,2010,15623.266875822284
2231,Nebraska,Nebraska SEP,2011,16683.8039948834
2232,Nebraska,Nebraska SEP,2012,18008.67865147108
2233,Nebraska,Nebraska SEP,2013,20364.824357465175
2234,Nebraska,Nebraska SEP,2014,21793.750579710144
2235,Nebraska,Nebraska SEP,2015,23149.28591824109
2236,Nebraska,Nebraska SEP,2016,23742.325689135974
2237,Nebraska,Nebraska SEP,2017,24184.955383166674
2238,Nebraska,Nebraska SEP,2018,24719.122766021897
2239,Nebraska,Nebraska SEP,2019,25499.82950175556
2240,Nebraska,Nebraska SEP,2020,25992.318837068444
2241,Nebraska,Nebraska SEP,2021,26019.83813199537
2242,Nebraska,Nebraska SEP,2022,25633.74093550048
2248,Nebraska,Nebraska PERS-CB,2003,4606944.058695652
2249,Nebraska,Nebraska PERS-CB,2004,1039280.2302197802
2250,Nebraska,Nebraska PERS-CB,2005,1049707.1110410094
2251,Nebraska,Nebraska PERS-CB,2006,218581.6625570776
2252,Nebraska,Nebraska PERS-CB,2007,143940.11614055987
2253,Nebraska,Nebraska PERS-CB,2008,79182.31949939442
2254,Nebraska,Nebraska PERS-CB,2009,70011.04407252438
2255,Nebraska,Nebraska PERS-CB,2010,37559.13700393276
2256,Nebraska,Nebraska PERS-CB,2011,17607.117337278112
2257,Nebraska,Nebraska PERS-CB,2012,3057.8260013131976
2258,Nebraska,Nebraska PERS-CB,2013,3357.002998201079
2259,Nebraska,Nebraska PERS-CB,2014,3622.7920171827454
2260,Nebraska,Nebraska PERS-CB,2015,3933.2375796178344
2261,Nebraska,Nebraska PERS-CB,2016,4301.324795234549
2262,Nebraska,Nebraska PERS-CB,2017,4347.473836065574
2263,Nebraska,Nebraska PERS-CB,2018,4580.698502777107
2264,Nebraska,Nebraska PERS-CB,2019,4714.572895735655
